Gene	Family
M35-1_TRINITY_DN7046_c0_g2_i1.p1	PLATZ	TFF
k25_RTx430_TRINITY_GG_5003_c1_g1_i12.p3	MADS	TFF
k25_BTx623_TRINITY_GG_9763_c45_g1_i9.p2	Orphans	Orphans
k25_Mota_Maradi_TRINITY_DN24818_c0_g1_i1.p1	TCP	TFF
k25_BTx623_TRINITY_GG_16433_c18_g1_i1.p2	bHLH	TFF
k31_BTx623_TRINITY_GG_15536_c7_g1_i36.p2	zf-LSD1	TFF
k25_RTx430_TRINITY_GG_18550_c4_g1_i5.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_18947_c0_g1_i54.p1	MADS	TFF
k31_Rio_TRINITY_GG_10847_c0_g1_i30.p1	Orphans	Orphans
keller_TRINITY_DN13138_c3_g2_i1.p1	Orphans	Orphans
k25_Rio_TRINITY_GG_558_c10_g1_i44.p1	Orphans	Orphans
k31_BTx623_TRINITY_GG_8854_c6_g1_i131.p1	PHD	OTR
k25_RTx430_TRINITY_GG_15554_c3_g1_i11.p1	MYB	TFF
k25_RTx430_TRINITY_GG_16739_c0_g1_i83.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_3786_c0_g1_i12.p1	CPP	TFF
k25_RTx430_TRINITY_GG_8397_c1_g1_i57.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_8998_c1_g1_i16.p1	TRAF	OTR
k25_RTx430_TRINITY_GG_6233_c1_g1_i21.p1	Orphans	Orphans
k25_Rio_TRINITY_GG_27930_c0_g1_i1.p1	WRKY	TFF
k25_BTx623_TRINITY_GG_16607_c11_g1_i15.p1	Orphans	Orphans
k25_Mota_Maradi_TRINITY_DN1345_c0_g1_i3.p1	zf-BED	TFF
k31_BTx623_TRINITY_GG_19858_c0_g1_i31.p1	AP2-EREBP	TFF
k25_RTx430_TRINITY_GG_13028_c6_g1_i4.p1	bHLH	TFF
k31_Rio_TRINITY_GG_25890_c1_g1_i1.p3	Orphans	Orphans
k25_RTx430_TRINITY_GG_5295_c5_g1_i12.p1	Tify	TFF
k25_RTx430_TRINITY_GG_24658_c0_g1_i29.p1	Orphans	Orphans
k31_Tx378_TRINITY_DN1018_c0_g2_i1.p1	Orphans	Orphans
k25_Rio_TRINITY_GG_13661_c0_g1_i37.p1	AP2-EREBP	TFF
k25_BTx623_TRINITY_GG_20119_c0_g1_i15.p1	MYB	TFF
k31_RTx430_TRINITY_GG_9318_c0_g1_i4.p1	ABI3VP1	TFF
k25_BAZ9504_TRINITY_DN18877_c0_g3_i1.p1	SET	OTR
k25_Rio_TRINITY_GG_21674_c1_g1_i26.p2	Orphans	Orphans
k31_Rio_TRINITY_GG_11952_c0_g1_i2.p1	Jumonji	OTR
k25_RTx430_TRINITY_GG_19126_c1_g1_i5.p2	NAC	TFF
keller_TRINITY_DN4202_c0_g2_i1.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_10601_c33_g1_i3.p2	NAC	TFF
k25_BTx623_TRINITY_GG_6519_c45_g2_i12.p2	PHD	OTR
k25_RTx430_TRINITY_GG_14279_c0_g1_i2.p1	PBF-2-like	TFF
k25_BTx623_TRINITY_GG_3530_c5_g1_i18.p1	FAR1	TFF
k25_BTx623_TRINITY_GG_1636_c2_g1_i3.p1	GRAS	TFF
k31_BTx623_TRINITY_GG_12975_c3_g1_i8.p2	Orphans	Orphans
k31_RTx430_TRINITY_GG_1886_c0_g1_i71.p1	TRAF	OTR
k31_Rio_TRINITY_GG_15677_c4_g4_i1.p1	AP2-EREBP	TFF
k25_BTx623_TRINITY_GG_11312_c7_g1_i1.p1	Orphans	Orphans
k31_Rio_TRINITY_GG_14579_c0_g1_i17.p1	Orphans	Orphans
k31_RTx430_TRINITY_GG_10058_c29_g1_i1.p1	C3H	TFF
k25_BTx623_TRINITY_GG_13560_c1_g1_i74.p1	C3H	TFF
k31_BTx623_TRINITY_GG_15536_c12_g1_i3.p3	Orphans	Orphans
k25_Rio_TRINITY_GG_23210_c2_g1_i1.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_10613_c10_g1_i6.p2	bHLH	TFF
k25_BTx623_TRINITY_GG_5358_c0_g1_i5.p1	WRKY	TFF
k25_BTx623_TRINITY_GG_3543_c33_g1_i7.p1	SET	OTR
k25_BTx623_TRINITY_GG_14872_c7_g1_i16.p1	Orphans	Orphans
SC187_TRINITY_DN3117_c0_g4_i1.p1	WRKY	TFF
k25_BTx623_TRINITY_GG_15387_c47_g1_i15.p1	Rcd1-like	OTR
k31_BTx623_TRINITY_GG_5220_c76_g2_i11.p1	C2H2	TFF
keller_TRINITY_DN8665_c0_g3_i1.p1	GNAT	OTR
k25_Rio_TRINITY_GG_14428_c0_g1_i10.p4	ARF	TFF
k31_Tx3362_TRINITY_DN18454_c0_g3_i2.p1	bHLH	TFF
k25_BTx623_TRINITY_GG_3568_c31_g1_i31.p1	TAZ	TFF
k25_RTx430_TRINITY_GG_11632_c1_g1_i35.p1	Orphans	Orphans
k31_Rio_TRINITY_GG_20980_c2_g1_i6.p1	RWP-RK	TFF
k25_BTx623_TRINITY_GG_388_c5_g1_i10.p2	zf-LSD1	TFF
k31_BTx623_TRINITY_GG_254_c63_g1_i35.p1	DDT	OTR
k25_Tx378_TRINITY_DN7661_c0_g3_i1.p1	ABI3VP1	TFF
k25_RTx430_TRINITY_GG_8638_c0_g1_i49.p1	NAC	TFF
k25_BTx623_TRINITY_GG_3311_c0_g1_i2.p1	WRKY	TFF
k25_BTx623_TRINITY_GG_1932_c1_g1_i16.p1	MYB-related	TFF
k31_BTx623_TRINITY_GG_12904_c0_g1_i35.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_1871_c14_g1_i1.p1	Jumonji	OTR
k31_RTx430_TRINITY_GG_11690_c4_g1_i8.p1	ABI3VP1	TFF
k25_RTx430_TRINITY_GG_11256_c6_g3_i12.p1	zf-fF-X1	TFF
k25_RTx430_TRINITY_GG_6204_c0_g1_i1.p1	HSF	TFF
k31_BTx623_TRINITY_GG_12526_c0_g1_i6.p1	DDT	OTR
k25_RTx430_TRINITY_GG_22384_c3_g1_i52.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_7167_c4_g1_i2.p1	bZIP	TFF
k25_BTx623_TRINITY_GG_14157_c36_g1_i4.p1	NAC	TFF
keller_TRINITY_DN3535_c0_g3_i2.p1	FAR1	TFF
k25_RTx430_TRINITY_GG_24342_c8_g1_i44.p1	Tudor-knot	OTR
k31_Rio_TRINITY_GG_7278_c0_g1_i16.p1	C3H	TFF
k31_BTx623_TRINITY_GG_10581_c0_g1_i33.p1	MED26	OTR
k25_BAZ9504_TRINITY_DN12470_c0_g4_i1.p1	zf-HD	TFF
k31_Rio_TRINITY_GG_5343_c1_g1_i198.p1	PAS	TFF
k25_BTx623_TRINITY_GG_19283_c0_g1_i3.p1	NAC	TFF
k25_BTx623_TRINITY_GG_17030_c11_g1_i2.p1	Orphans	Orphans
k31_Mota_Maradi_TRINITY_DN27238_c0_g3_i1.p1	PHD	OTR
k25_BTx623_TRINITY_GG_13399_c8_g1_i12.p1	Orphans	Orphans
SC187_TRINITY_DN2299_c0_g3_i3.p1	mTERF	OTR
k25_Mota_Maradi_TRINITY_DN1322_c0_g3_i1.p1	Orphans	Orphans
k25_Mota_Maradi_TRINITY_DN7104_c0_g1_i2.p2	NAC	TFF
k25_BTx623_TRINITY_GG_15166_c3_g1_i1.p1	GRAS	TFF
SC187_TRINITY_DN10173_c4_g1_i1.p1	NAC	TFF
TAM428_TRINITY_DN28876_c3_g1_i1.p1	Sigma70-like	TFF
k25_Tx3362_TRINITY_DN3252_c0_g1_i1.p2	AP2-EREBP	TFF
k25_Mota_Maradi_TRINITY_DN26363_c0_g1_i1.p1	MYB-related	TFF
k25_Tx3362_TRINITY_DN14399_c2_g5_i1.p1	MYB-related	TFF
k31_BTx623_TRINITY_GG_15855_c17_g1_i45.p1	bHLH	TFF
k25_Tx3362_TRINITY_DN4266_c1_g2_i5.p1	bHLH	TFF
k31_Rio_TRINITY_GG_5069_c0_g1_i1.p1	OFP	TFF
k31_Rio_TRINITY_GG_14894_c5_g1_i20.p1	SET	OTR
k25_BTx623_TRINITY_GG_12690_c0_g1_i52.p1	bZIP	TFF
k31_RTx430_TRINITY_GG_16751_c45_g1_i5.p1	Orphans	Orphans
k25_Rio_TRINITY_GG_10374_c1_g1_i25.p2	Orphans	Orphans
k31_BTx623_TRINITY_GG_8406_c5_g1_i26.p1	E2F-DP	TFF
k25_RTx430_TRINITY_GG_24105_c1_g1_i43.p1	AUX/IAA	OTR
k25_BTx623_TRINITY_GG_2967_c33_g1_i5.p2	Orphans	Orphans
k25_BTx623_TRINITY_GG_16871_c47_g1_i1.p1	GRAS	TFF
k25_Tx378_TRINITY_DN3810_c0_g3_i1.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_16858_c59_g1_i2.p2	GRF	TFF
k25_Rio_TRINITY_GG_6375_c2_g1_i2.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_13022_c15_g1_i10.p1	AP2-EREBP	TFF
k31_BTx623_TRINITY_GG_10737_c0_g1_i4.p1	bZIP	TFF
k25_BTx623_TRINITY_GG_256_c9_g1_i32.p1	MADS	TFF
k25_RTx430_TRINITY_GG_23111_c0_g1_i45.p2	WRKY	TFF
TAM428_TRINITY_DN143482_c0_g1_i1.p1	mTERF	OTR
k25_BTx623_TRINITY_GG_3399_c1_g1_i1.p1	Orphans	Orphans
k31_BTx623_TRINITY_GG_16207_c9_g1_i2.p1	zf-LSD1	TFF
k25_BTx623_TRINITY_GG_2642_c4_g1_i1.p1	MYB-related	TFF
k25_RTx430_TRINITY_GG_11726_c1_g1_i2.p1	Orphans	Orphans
k25_Rio_TRINITY_GG_14970_c0_g1_i18.p1	FAR1	TFF
k25_BTx623_TRINITY_GG_14152_c9_g1_i8.p2	ABI3VP1	TFF
k25_R9188_TRINITY_DN904_c0_g1_i12.p2	WRKY	TFF
k25_Rio_TRINITY_GG_23621_c0_g1_i1.p1	TCP	TFF
k31_BAZ9504_TRINITY_DN22734_c0_g1_i2.p2	HSF	TFF
k25_R9188_TRINITY_DN943_c0_g2_i2.p1	C3H	TFF
k25_BTx623_TRINITY_GG_7111_c14_g1_i1.p1	MYB-related	TFF
k25_Rio_TRINITY_GG_22161_c0_g1_i1.p1	Orphans	Orphans
k31_BTx623_TRINITY_GG_6344_c245_g1_i2.p1	zf-A20	TFF
k25_BTx623_TRINITY_GG_13022_c54_g1_i2.p1	MYB	TFF
k25_Rio_TRINITY_GG_25515_c1_g1_i2.p1	CCAAT	TFF
k31_Rio_TRINITY_GG_13133_c1_g1_i15.p1	bZIP	TFF
k25_BTx623_TRINITY_GG_19665_c16_g1_i1.p1	TRAF	OTR
k25_RTx430_TRINITY_GG_23854_c31_g2_i1.p1	NAC	TFF
k25_Rio_TRINITY_GG_26117_c0_g1_i2.p2	SBP	TFF
k25_BTx623_TRINITY_GG_4023_c16_g1_i1.p1	MYB	TFF
k25_BTx623_TRINITY_GG_16888_c0_g1_i10.p1	AP2-EREBP	TFF
k31_BAZ9504_TRINITY_DN14358_c1_g1_i1.p1	Orphans	Orphans
k25_Tx3362_TRINITY_DN25519_c0_g1_i1.p1	FAR1	TFF
k25_BTx623_TRINITY_GG_10813_c7_g1_i2.p1	Tify	TFF
k31_Tx3362_TRINITY_DN1686_c0_g3_i8.p2	HB	TFF
k31_Tx3362_TRINITY_DN4886_c1_g1_i1.p1	zf-C5HC2	TFF
k25_RTx430_TRINITY_GG_19369_c6_g1_i15.p1	SET	OTR
k25_BTx623_TRINITY_GG_14151_c42_g1_i2.p1	NAC	TFF
k25_Rio_TRINITY_GG_27236_c1_g1_i5.p1	Orphans	Orphans
k31_BTx623_TRINITY_GG_15167_c27_g1_i14.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_6416_c2_g1_i1.p1	WRKY	TFF
k25_RTx430_TRINITY_GG_16649_c1_g1_i6.p1	HSF	TFF
k25_Tx3362_TRINITY_DN1583_c0_g1_i2.p1	PHD	OTR
k25_BTx623_TRINITY_GG_14941_c2_g1_i1.p3	zf-BED	TFF
k25_Rio_TRINITY_GG_2209_c1_g1_i21.p1	TRAF	OTR
k25_Rio_TRINITY_GG_18994_c0_g1_i15.p1	MADS	TFF
k25_BTx623_TRINITY_GG_15453_c2_g1_i2.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_2682_c0_g1_i1.p1	C2H2	TFF
k25_RTx430_TRINITY_GG_4963_c2_g1_i11.p2	FAR1	TFF
k25_BTx623_TRINITY_GG_13039_c10_g1_i19.p2	HMG	OTR
k31_Rio_TRINITY_GG_14952_c0_g1_i3.p1	E2F-DP	TFF
k25_RTx430_TRINITY_GG_22854_c21_g1_i1.p1	TRAF	OTR
k25_BTx623_TRINITY_GG_256_c65_g1_i27.p1	MYB-related	TFF
M35-1_TRINITY_DN13793_c0_g1_i1.p1	GRAS	TFF
SC187_TRINITY_DN43244_c1_g1_i1.p1	SBP	TFF
k25_RTx430_TRINITY_GG_15490_c0_g1_i13.p1	AP2-EREBP	TFF
k25_BTx623_TRINITY_GG_3345_c2_g1_i4.p1	Orphans	Orphans
k31_Tx3362_TRINITY_DN10672_c0_g1_i2.p1	WRKY	TFF
k25_Rio_TRINITY_GG_13443_c0_g1_i142.p1	ARF	TFF
k25_BTx623_TRINITY_GG_11767_c0_g1_i18.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_5025_c5_g1_i2.p1	OFP	TFF
k25_BTx623_TRINITY_GG_4142_c29_g2_i114.p1	ARF	TFF
k25_RTx430_TRINITY_GG_9824_c1_g1_i1.p1	WRKY	TFF
k25_BTx623_TRINITY_GG_2637_c15_g1_i11.p1	SET	OTR
k31_Rio_TRINITY_GG_24502_c1_g1_i61.p1	Not1	TFF
k25_Rio_TRINITY_GG_18990_c0_g1_i1.p1	SET	OTR
keller_TRINITY_DN20989_c1_g1_i1.p1	PHD	OTR
k25_Rio_TRINITY_GG_20486_c0_g1_i4.p1	bHLH	TFF
k31_RTx430_TRINITY_GG_23002_c0_g1_i20.p2	WRKY	TFF
k25_BTx623_TRINITY_GG_9748_c19_g1_i2.p1	WRKY	TFF
k25_Della_TRINITY_DN14713_c0_g1_i17.p1	Jumonji	OTR
k25_BTx623_TRINITY_GG_19047_c0_g1_i10.p1	CPP	TFF
k25_BTx623_TRINITY_GG_10812_c4_g1_i135.p1	Orphans	Orphans
k31_RTx430_TRINITY_GG_3482_c14_g1_i7.p1	FHA	TFF
k25_BTx623_TRINITY_GG_10804_c1_g1_i8.p1	FAR1	TFF
k25_BTx623_TRINITY_GG_12690_c0_g1_i17.p1	bZIP	TFF
k31_RTx430_TRINITY_GG_12058_c1_g1_i10.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_12344_c1_g1_i114.p1	Orphans	Orphans
k31_BTx623_TRINITY_GG_2940_c78_g1_i20.p1	SET	OTR
k25_RTx430_TRINITY_GG_22813_c13_g1_i3.p1	TUB	TFF
k25_Rio_TRINITY_GG_10820_c0_g1_i2.p1	AP2-EREBP	TFF
k25_RTx430_TRINITY_GG_2845_c4_g1_i1.p1	GNAT	OTR
k25_Rio_TRINITY_GG_26818_c3_g1_i1.p1	Orphans	Orphans
k25_Rio_TRINITY_GG_27727_c0_g1_i1.p1	GNAT	OTR
k25_R9188_TRINITY_DN4195_c1_g1_i5.p1	MYB-related	TFF
k31_BTx623_TRINITY_GG_601_c3_g1_i59.p2	SET	OTR
k25_BTx623_TRINITY_GG_13661_c9_g1_i16.p1	MED26	OTR
k31_RTx430_TRINITY_GG_10631_c37_g1_i1.p1	TRAF	OTR
k31_BTx623_TRINITY_GG_16651_c3_g1_i5.p1	NAC	TFF
k31_Rio_TRINITY_GG_14857_c0_g1_i3.p1	ABI3VP1	TFF
k25_BTx623_TRINITY_GG_14179_c6_g1_i31.p1	MADS	TFF
k31_BTx623_TRINITY_GG_10923_c18_g1_i10.p1	Orphans	Orphans
k31_Rio_TRINITY_GG_14807_c2_g1_i24.p1	SET	OTR
k25_Mota_Maradi_TRINITY_DN22434_c0_g1_i1.p1	TRAF	OTR
k31_Tx378_TRINITY_DN2487_c0_g1_i5.p1	AP2-EREBP	TFF
k25_BTx623_TRINITY_GG_653_c74_g1_i4.p2	NAC	TFF
k25_Tx3362_TRINITY_DN7255_c0_g1_i8.p1	DDT	OTR
k25_BTx623_TRINITY_GG_3282_c7_g1_i10.p1	DDT	OTR
k25_BTx623_TRINITY_GG_9122_c0_g1_i2.p2	AP2-EREBP	TFF
k25_RTx430_TRINITY_GG_8264_c14_g1_i3.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_5290_c0_g1_i11.p1	SBP	TFF
k25_Tx378_TRINITY_DN6720_c0_g1_i1.p1	NAC	TFF
k31_Rio_TRINITY_GG_22200_c10_g1_i2.p1	ABI3VP1	TFF
k25_RTx430_TRINITY_GG_16100_c5_g1_i10.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_13387_c5_g1_i69.p1	PHD	OTR
k31_RTx430_TRINITY_GG_12377_c0_g1_i14.p1	PHD	OTR
k25_Della_TRINITY_DN44006_c0_g1_i1.p1	FAR1	TFF
k25_Tx378_TRINITY_DN13930_c0_g1_i1.p1	ARF	TFF
k25_BTx623_TRINITY_GG_14518_c0_g1_i55.p1	CPP	TFF
k25_RTx430_TRINITY_GG_18355_c0_g1_i97.p2	TRAF	OTR
k31_BTx623_TRINITY_GG_17118_c14_g1_i46.p1	bZIP	TFF
k25_BTx623_TRINITY_GG_277_c5_g1_i10.p1	CCAAT	TFF
k25_BTx623_TRINITY_GG_13405_c14_g1_i37.p1	bZIP	TFF
k31_BTx623_TRINITY_GG_14800_c56_g1_i8.p1	FAR1	TFF
k25_Rio_TRINITY_GG_10438_c0_g1_i1.p1	Orphans	Orphans
k31_RTx430_TRINITY_GG_4873_c1_g1_i20.p1	ARF	TFF
k25_BTx623_TRINITY_GG_9402_c1_g1_i21.p1	MED6	OTR
k25_BTx623_TRINITY_GG_1644_c0_g1_i4.p1	PAS	TFF
k25_BTx623_TRINITY_GG_4142_c7_g1_i17.p1	SBP	TFF
k25_Tx378_TRINITY_DN14744_c0_g1_i8.p1	Orphans	Orphans
k31_BTx623_TRINITY_GG_6344_c74_g1_i151.p2	SET	OTR
k25_Mota_Maradi_TRINITY_DN3621_c0_g1_i4.p1	AP2-EREBP	TFF
k31_Rio_TRINITY_GG_24502_c1_g1_i1.p2	Not1	TFF
k31_BTx623_TRINITY_GG_12904_c0_g1_i81.p1	Orphans	Orphans
k25_R9188_TRINITY_DN10275_c0_g1_i3.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_5300_c46_g1_i40.p1	MYB	TFF
k25_RTx430_TRINITY_GG_5235_c3_g1_i11.p1	MYB-related	TFF
k25_Tx3362_TRINITY_DN8203_c0_g1_i2.p1	AP2-EREBP	TFF
k25_BTx623_TRINITY_GG_4142_c0_g1_i1.p3	Orphans	Orphans
k31_BTx623_TRINITY_GG_12975_c4_g1_i27.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_14005_c8_g1_i18.p1	bZIP	TFF
k25_BTx623_TRINITY_GG_19660_c5_g1_i127.p1	ARF	TFF
k25_Tx3362_TRINITY_DN1408_c0_g1_i2.p1	GRF	TFF
k25_RTx430_TRINITY_GG_4120_c1_g1_i16.p3	PHD	OTR
k25_BTx623_TRINITY_GG_10598_c9_g1_i20.p1	SBP	TFF
k25_BTx623_TRINITY_GG_10375_c2_g1_i14.p2	SWI/SNF-BAF60b	OTR
k25_BTx623_TRINITY_GG_120_c0_g1_i4.p1	MED26	OTR
k25_BTx623_TRINITY_GG_9701_c5_g1_i5.p1	C2H2	TFF
k31_RTx430_TRINITY_GG_16599_c0_g1_i24.p2	MED26	OTR
k31_Rio_TRINITY_GG_23041_c0_g1_i12.p2	Orphans	Orphans
k25_RTx430_TRINITY_GG_17342_c4_g1_i29.p1	LIM	TFF
k31_RTx430_TRINITY_GG_21771_c1_g1_i4.p1	MADS	TFF
SC187_TRINITY_DN8619_c2_g2_i2.p1	Orphans	Orphans
k31_BTx623_TRINITY_GG_12975_c4_g1_i34.p2	Orphans	Orphans
k25_BTx623_TRINITY_GG_11077_c1_g1_i22.p1	LIM	TFF
k25_RTx430_TRINITY_GG_1871_c6_g1_i9.p1	TRAF	OTR
k31_Rio_TRINITY_GG_26131_c0_g1_i22.p2	WRKY	TFF
k25_Rio_TRINITY_GG_1408_c0_g1_i5.p1	HB	TFF
k25_BTx623_TRINITY_GG_11079_c17_g1_i1.p1	bZIP	TFF
k25_RTx430_TRINITY_GG_8924_c0_g1_i2.p1	GNAT	OTR
k25_RTx430_TRINITY_GG_26106_c0_g1_i2.p1	SWI/SNF-BAF60b	OTR
k25_RTx430_TRINITY_GG_23620_c4_g1_i3.p1	ARF	TFF
k25_BTx623_TRINITY_GG_19394_c0_g1_i5.p2	MYB-related	TFF
k25_BTx623_TRINITY_GG_3280_c35_g4_i4.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_11008_c0_g1_i191.p2	Orphans	Orphans
k31_BTx623_TRINITY_GG_15543_c10_g1_i35.p1	Yl1	TFF
k25_BTx623_TRINITY_GG_1964_c0_g1_i2.p1	WRKY	TFF
k25_BTx623_TRINITY_GG_13408_c2_g1_i52.p1	GRAS	TFF
k25_BTx623_TRINITY_GG_8302_c2_g1_i30.p1	Orphans	Orphans
k25_RTx430_TRINITY_GG_22847_c19_g1_i1.p1	TRAF	OTR
k25_BTx623_TRINITY_GG_13973_c41_g1_i90.p1	zf-C5HC2	TFF
k31_Rio_TRINITY_GG_13133_c1_g1_i11.p2	bZIP	TFF
k25_BTx623_TRINITY_GG_10804_c68_g1_i1.p1	bHLH	TFF
k25_RTx430_TRINITY_GG_26106_c0_g1_i3.p1	SWI/SNF-BAF60b	OTR
k25_BTx623_TRINITY_GG_6503_c138_g1_i1.p1	Orphans	Orphans
keller_TRINITY_DN1513_c0_g1_i103.p1	FAR1	TFF
k25_Tx3362_TRINITY_DN80886_c0_g1_i2.p1	AUX/IAA	OTR
k25_Tx3362_TRINITY_DN19008_c0_g1_i2.p1	AUX/IAA	OTR
k25_BTx623_TRINITY_GG_6441_c68_g1_i142.p1	SET	OTR
k25_BTx623_TRINITY_GG_261_c0_g1_i41.p2	Orphans	Orphans
k31_BAZ9504_TRINITY_DN1836_c0_g3_i1.p1	Orphans	Orphans
k25_Tx378_TRINITY_DN6705_c0_g1_i1.p1	GRAS	TFF
k25_RTx430_TRINITY_GG_2740_c1_g1_i19.p1	MED26	OTR
k25_Tx3362_TRINITY_DN12301_c0_g1_i1.p1	MYB	TFF
k31_BTx623_TRINITY_GG_19387_c9_g1_i127.p2	Orphans	Orphans
k31_Tx3362_TRINITY_DN6479_c0_g1_i3.p1	HB	TFF
keller_TRINITY_DN5178_c0_g3_i1.p1	NAC	TFF
k31_Mota_Maradi_TRINITY_DN20214_c0_g2_i1.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_9248_c1_g1_i1.p1	BES1	TFF
k25_BTx623_TRINITY_GG_16866_c30_g1_i1.p1	MYB	TFF
k25_RTx430_TRINITY_GG_22880_c3_g1_i28.p2	SWI/SNF-SWI3	OTR
k25_RTx430_TRINITY_GG_8924_c2_g1_i12.p1	MYB-related	TFF
k25_Rio_TRINITY_GG_5380_c0_g1_i3.p1	MYB	TFF
k25_BTx623_TRINITY_GG_17576_c1_g1_i39.p1	Tify	TFF
M35-1_TRINITY_DN66377_c0_g1_i1.p1	ABI3VP1	TFF
k25_BTx623_TRINITY_GG_3237_c0_g1_i123.p1	Orphans	Orphans
keller_TRINITY_DN6714_c1_g2_i2.p1	zf-BED	TFF
k25_BTx623_TRINITY_GG_15888_c0_g1_i13.p1	Tify	TFF
k25_BTx623_TRINITY_GG_9756_c10_g1_i5.p1	SET	OTR
M35-1_TRINITY_DN3954_c0_g1_i14.p1	AUX/IAA	OTR
k25_Rio_TRINITY_GG_3016_c0_g1_i1.p1	mTERF	OTR
k31_RTx430_TRINITY_GG_19389_c0_g1_i55.p1	C3H	TFF
k25_RTx430_TRINITY_GG_22813_c18_g1_i68.p2	Orphans	Orphans
k25_BTx623_TRINITY_GG_10601_c25_g1_i1.p1	HB	TFF
k25_RTx430_TRINITY_GG_3074_c0_g1_i10.p2	bHLH	TFF
k25_RTx430_TRINITY_GG_4529_c5_g1_i12.p1	C3H	TFF
k25_RTx430_TRINITY_GG_9791_c5_g1_i6.p1	WRKY	TFF
k25_BTx623_TRINITY_GG_4968_c25_g1_i5.p1	SBP	TFF
k31_BTx623_TRINITY_GG_15543_c10_g1_i46.p1	Yl1	TFF
k25_BTx623_TRINITY_GG_1932_c1_g1_i1.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_19283_c0_g1_i4.p1	NAC	TFF
TAM428_TRINITY_DN15466_c1_g1_i1.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_1644_c0_g1_i62.p1	PAS	TFF
k25_BTx623_TRINITY_GG_5296_c59_g1_i5.p1	RB	OTR
k25_BTx623_TRINITY_GG_10804_c44_g1_i2.p1	bHLH	TFF
k25_BTx623_TRINITY_GG_16857_c11_g1_i1.p1	bZIP	TFF
k25_BTx623_TRINITY_GG_4028_c3_g1_i28.p2	AP2-EREBP	TFF
k31_BTx623_TRINITY_GG_12904_c0_g1_i35.p3	Orphans	Orphans
k25_RTx430_TRINITY_GG_16877_c21_g1_i1.p1	Orphans	Orphans
k31_BTx623_TRINITY_GG_3378_c0_g1_i16.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_387_c8_g1_i2.p1	Orphans	Orphans
k31_Tx3362_TRINITY_DN11_c0_g1_i1.p1	Orphans	Orphans
k25_Tx378_TRINITY_DN15718_c0_g4_i11.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_13666_c10_g1_i18.p1	bZIP	TFF
k31_Tx3362_TRINITY_DN99273_c0_g1_i1.p1	MED26	OTR
k31_BTx623_TRINITY_GG_14971_c0_g1_i12.p2	Orphans	Orphans
k31_BTx623_TRINITY_GG_19809_c13_g1_i28.p1	MED26	OTR
k25_BTx623_TRINITY_GG_9136_c0_g1_i59.p1	ARID	OTR
k25_BTx623_TRINITY_GG_4659_c20_g1_i4.p1	FAR1	TFF
k25_BTx623_TRINITY_GG_14163_c22_g1_i1.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_19219_c39_g1_i4.p1	C2C2-GATA	TFF
k31_Tx378_TRINITY_DN915_c0_g1_i6.p1	Orphans	Orphans
k25_BTx623_TRINITY_GG_10122_c4_g1_i7.p1	PHD	OTR
k25_BTx623_TRINITY_GG_10616_c0_g1_i3.p1	MYB	TFF
k25_Rio_TRINITY_GG_4232_c0_g1_i1.p1	MYB	TFF
k25_RTx430_TRINITY_GG_20627_c0_g1_i19.p1	MED26	OTR
k25_RTx430_TRINITY_GG_3028_c1_g1_i15.p2	bZIP	TFF
k25_RTx430_TRINITY_GG_12964_c16_g1_i12.p1	TRAF	OTR
keller_TRINITY_DN4331_c0_g1_i2.p1	RB	OTR
k25_BTx623_TRINITY_GG_3113_c0_g1_i11.p1	C3H	TFF
k25_BTx623_TRINITY_GG_3568_c12_g1_i118.p2	bZIP	TFF
M35-1_TRINITY_DN33383_c0_g1_i1.p2	GRAS	TFF
k25_BTx623_TRINITY_GG_12124_c0_g1_i4.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_3103_c8_g1_i60.p1	MYB-related	TFF
k25_BTx623_TRINITY_GG_257_c3_g1_i6.p3	Orphans	Orphans
k25_Rio_TRINITY_GG_6076_c1_g1_i4.p1	SET	OTR
k25_BAZ9504_TRINITY_DN19640_c1_g1_i3.p2	Orphans	Orphans
