Gene	Family
ROC20_k31_TRINITY_DN15155_c0_g1_i1	SAP	TFF
FN95-1702_k25_TRINITY_DN25674_c0_g1_i3	MYB	TFF
QN05-1743_k31_TRINITY_DN3890_c0_g1_i6	zf-fF-X1	TFF
CP74-2005_k25_TRINITY_DN99360_c0_g1_i1	TRAF	OTR
KQ08-2850_k31_TRINITY_DN742_c0_g1_i29	Orphans	Orphans
RB72454_k31_TRINITY_DN910_c0_g1_i8	TAZ	TFF
GT96-167_k25_TRINITY_DN16515_c0_g1_i2	SAP	TFF
F1_Bulk_1_k25_TRINITY_DN15916_c1_g1_i6	PHD	OTR
KQB09-20620_k25_TRINITY_DN2138_c0_g3_i1	PHD	OTR
LCP85-384_k31_TRINITY_DN44896_c0_g1_i2	WRKY	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0349654.1	TRAF	OTR
LCP85-384_k25_TRINITY_DN305_c0_g2_i10	Orphans	Orphans
Co8021_k25_TRINITY_DN6645_c0_g2_i1	NAC	TFF
ROC20_k25_TRINITY_DN45497_c0_g1_i1	MYB-related	TFF
ROC22_k31_TRINITY_DN92_c0_g1_i14	AUX/IAA	OTR
KQB09-20620_k31_TRINITY_DN18013_c0_g1_i7	FAR1	TFF
RB855156_k31_TRINITY_DN4594_c0_g1_i16	bHLH	TFF
KQB09-20620_k25_TRINITY_DN739_c0_g2_i1	HB	TFF
KQB07-24619_k31_TRINITY_DN11962_c0_g2_i1	SET	OTR
US851008_k25_TRINITY_DN38956_c1_g2_i1	WRKY	TFF
Q200_k25_TRINITY_DN5386_c0_g2_i4	zf-fF-X1	TFF
MT11-610_k31_TRINITY_DN10268_c0_g1_i8	WRKY	TFF
LCP85-384_k25_TRINITY_DN8865_c0_g2_i4	NAC	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0055038.4	TRAF	OTR
KQ08-2850_k25_TRINITY_DN10269_c0_g2_i7	Orphans	Orphans
F1_Bulk_1_k31_TRINITY_DN39802_c0_g1_i6	Orphans	Orphans
LCP85-384_k25_TRINITY_DN27947_c0_g1_i2	WRKY	TFF
Q200_k31_TRINITY_DN7273_c0_g1_i13	MYB-related	TFF
LCP85-384_k31_TRINITY_DN47244_c0_g1_i7	WRKY	TFF
TUC717_k31_TRINITY_DN9288_c0_g1_i3	Rcd1-like	OTR
Q241_k25_TRINITY_DN2305_c0_g2_i9	Orphans	Orphans
SP80-3280_CTBE_evm.model.SCSP803280_000030948.4	AP2-EREBP	TFF
GUC10_k25_TRINITY_DN33321_c0_g1_i1	ARF	TFF
CoV92102_k25_TRINITY_DN879_c0_g1_i3	HB	TFF
ROC26_k25_TRINITY_DN37885_c0_g1_i1	WRKY	TFF
MS6847_k31_TRINITY_DN33682_c0_g1_i1	zf-BED	TFF
QA02-1009_k31_TRINITY_DN849_c0_g3_i3	PHD	OTR
CC011940_cc_00051366-RA	C2H2	TFF
KQB07-23990_k31_TRINITY_DN3192_c0_g1_i2	Orphans	Orphans
CoV92102_k31_TRINITY_DN15122_c0_g2_i4	TCP	TFF
SP80-3280_CTBE_evm.model.SCSP803280_000026983.1	Orphans	Orphans
GN18_k31_TRINITY_DN20848_c0_g1_i1	AUX/IAA	OTR
MT11-610_k25_TRINITY_DN9748_c0_g1_i4	GRAS	TFF
Co8021_k25_TRINITY_DN20992_c0_g1_i2	MYB-related	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0153001.1	MADS	TFF
MS6847_k25_TRINITY_DN25533_c0_g1_i10	C2C2-Dof	TFF
CC011940_Sobic.009G167300.1.mrna1	Orphans	Orphans
MS6847_k25_TRINITY_DN10652_c0_g1_i4	bHLH	TFF
CC011940_cc_00032576-RA	AUX/IAA	OTR
ROC22_k31_TRINITY_DN26959_c0_g1_i4	Orphans	Orphans
ROC20_k31_TRINITY_DN1474_c0_g1_i18	MADS	TFF
MT11-610_k31_TRINITY_DN10542_c0_g1_i13	Orphans	Orphans
SP80-3280_CTBE_evm.model.SCSP803280_000121892.2	NAC	TFF
SP80-3280_CTBE_evm.model.SCSP803280_000098315.1	C2C2-GATA	TFF
MS6847_k25_TRINITY_DN13649_c0_g1_i7	LIM	TFF
MS6847_k31_TRINITY_DN1463_c0_g1_i6	ABI3VP1	TFF
GUC10_k31_TRINITY_DN31778_c0_g1_i2	NAC	TFF
ROC22_k31_TRINITY_DN21615_c0_g1_i8	bHLH	TFF
MT11-610_k31_TRINITY_DN1637_c2_g1_i2	MYB-related	TFF
TUC717_k25_TRINITY_DN42215_c0_g1_i1	ABI3VP1	TFF
QN05-1460_k25_TRINITY_DN402_c0_g1_i4	MYB-related	TFF
LCP85-384_k31_TRINITY_DN17781_c0_g1_i4	bHLH	TFF
R570_BAC_Sh_218K06_p000010	TIG	TFF
ROC20_k25_TRINITY_DN12965_c0_g2_i3	NAC	TFF
R570_BAC_Sh_225H13_p000030	GNAT	OTR
SP80-3280_IQUSP_evm.model.uti_cns_0084642.6	WRKY	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0067538.1	NAC	TFF
LCP85-384_k31_TRINITY_DN14102_c0_g1_i1	LIM	TFF
SP80-3280_Mattielo_SP803280_c103833_g2_i6	bZIP	TFF
B2_k25_TRINITY_DN3830_c0_g1_i5	TUB	TFF
ROC22_k25_TRINITY_DN27217_c0_g1_i6	PHD	OTR
R570_ASM_Sh06_p018400	MED7	OTR
KQB07-23990_k31_TRINITY_DN1323_c0_g1_i6	Orphans	Orphans
Q200_k31_TRINITY_DN15713_c0_g1_i4	bHLH	TFF
Co8021_k25_TRINITY_DN22525_c0_g2_i1	AUX/IAA	OTR
Co8021_k25_TRINITY_DN632_c1_g2_i3	Jumonji	OTR
RB72454_k25_TRINITY_DN163_c0_g1_i14	bHLH	TFF
Co8021_k31_TRINITY_DN4642_c0_g1_i2	C2H2	TFF
QN05-1460_k31_TRINITY_DN1368_c1_g1_i6	SET	OTR
GT96-167_k25_TRINITY_DN37415_c0_g1_i2	TRAF	OTR
LCP85-384_k31_TRINITY_DN635_c0_g1_i11	TIG	TFF
CP74-2005_k25_TRINITY_DN52680_c0_g1_i1	NAC	TFF
QN05-803_k31_TRINITY_DN20241_c0_g1_i6	ABI3VP1	TFF
ROC22_k31_TRINITY_DN20172_c0_g1_i3	ABI3VP1	TFF
MS6847_k31_TRINITY_DN31227_c0_g1_i3	Jumonji	OTR
QS99-2014_k31_TRINITY_DN3069_c0_g1_i9	SWI/SNF-SWI3	OTR
ROC20_k31_TRINITY_DN4698_c0_g1_i1	Orphans	Orphans
ROC22_k31_TRINITY_DN8496_c0_g1_i22	bZIP	TFF
ROC26_k25_TRINITY_DN77465_c0_g1_i1	FAR1	TFF
ROC22_k31_TRINITY_DN27623_c0_g1_i2	TRAF	OTR
ROC22_k25_TRINITY_DN15771_c0_g1_i1	GNAT	OTR
B2_k25_TRINITY_DN25507_c0_g1_i4	Orphans	Orphans
KQB07-23863_k31_TRINITY_DN6010_c0_g1_i6	bZIP	TFF
CP74-2005_k25_TRINITY_DN3686_c0_g1_i6	CCAAT	TFF
ROC22_k31_TRINITY_DN20172_c1_g1_i2	ABI3VP1	TFF
QN05-1743_k25_TRINITY_DN4683_c0_g1_i8	MED26	OTR
KQB07-23990_k25_TRINITY_DN50058_c0_g1_i1	Orphans	Orphans
R570_ASM_Sh09_p010560	SBP	TFF
R570_BAC_Sh_239B04_contig-1_p000050	bHLH	TFF
QBYN04-26041_k31_TRINITY_DN1557_c1_g1_i5	Orphans	Orphans
QA96-1749_k25_TRINITY_DN11333_c0_g1_i7	SWI/SNF-BAF60b	OTR
MT11-610_k25_TRINITY_DN8721_c0_g3_i5	AUX/IAA	OTR
ROC22_k25_TRINITY_DN71769_c0_g1_i6	FAR1	TFF
CC011940_Sobic.009G011200.2.mrna1	GRAS	TFF
T1_k31_TRINITY_DN17070_c0_g1_i1	Orphans	Orphans
MT11-610_k31_TRINITY_DN53323_c0_g1_i3	SAP	TFF
LCP85-384_k25_TRINITY_DN11598_c0_g2_i1	AP2-EREBP	TFF
ROC22_k25_TRINITY_DN33017_c0_g1_i43	SET	OTR
R570_ASM_Sh08_p009170	Orphans	Orphans
QN05-1460_k31_TRINITY_DN1386_c0_g1_i2	C2H2	TFF
ROC20_k31_TRINITY_DN2842_c0_g1_i2	AP2-EREBP	TFF
LCP85-384_k25_TRINITY_DN10034_c0_g1_i3	HB	TFF
GN18_k31_TRINITY_DN17298_c0_g1_i13	Orphans	Orphans
ROC20_k31_TRINITY_DN53788_c0_g1_i5	GRAS	TFF
ROC22_k31_TRINITY_DN20233_c0_g1_i6	WRKY	TFF
GUC2_k31_TRINITY_DN4169_c0_g1_i5	PAS	TFF
KQB09-23137_k25_TRINITY_DN8930_c0_g1_i7	GNAT	OTR
MT11-610_k25_TRINITY_DN72570_c1_g1_i5	SBP	TFF
CC011940_Sobic.005G230600.1.mrna2	GRAS	TFF
ROC22_k25_TRINITY_DN69715_c1_g1_i2	TUB	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0145399.1	mTERF	OTR
SP80-3280_IQUSP_evm.model.uti_cns_0266528.1	SET	OTR
SP80-3280_unmappedk25_TRINITY_DN68943_c0_g1_i1	SBP	TFF
Co8021_k25_TRINITY_DN3760_c0_g1_i6	TRAF	OTR
ROC26_k25_TRINITY_DN64085_c0_g1_i1	ABI3VP1	TFF
FN95-1702_k31_TRINITY_DN33783_c0_g1_i4	PHD	OTR
MT11-610_k31_TRINITY_DN27324_c0_g2_i1	AP2-EREBP	TFF
GN18_k25_TRINITY_DN5666_c0_g3_i2	PHD	OTR
FN95-1702_k25_TRINITY_DN48226_c1_g2_i1	Orphans	Orphans
SP80-3280_unmappedk25_TRINITY_DN13938_c0_g2_i1	TRAF	OTR
R570_ASM_Sh06_p015260	Rcd1-like	OTR
T2_k31_TRINITY_DN12151_c0_g1_i1	MYB-related	TFF
ROC20_k31_TRINITY_DN4280_c0_g1_i8	bZIP	TFF
GT96-167_k25_TRINITY_DN818_c2_g1_i1	AUX/IAA	OTR
GXU-34176_k25_TRINITY_DN22317_c1_g2_i1	FAR1	TFF
KQB07-24739_k25_TRINITY_DN4059_c0_g1_i2	Orphans	Orphans
F1_Bulk_1_k25_TRINITY_DN5479_c0_g1_i5	OFP	TFF
GT96-167_k31_TRINITY_DN1658_c0_g2_i3	C2C2-Dof	TFF
CoV92102_k25_TRINITY_DN19266_c0_g1_i3	Orphans	Orphans
SP80-3280_CTBE_evm.model.SCSP803280_000183176.1	Orphans	Orphans
MT11-610_k25_TRINITY_DN69612_c0_g2_i4	ARF	TFF
GXU-34176_k25_TRINITY_DN17395_c0_g1_i1	ABI3VP1	TFF
KQ08-2850_k25_TRINITY_DN5403_c0_g2_i4	MYB-related	TFF
MT11-610_k25_TRINITY_DN15552_c0_g1_i10	bHLH	TFF
ROC20_k31_TRINITY_DN15308_c0_g1_i5	C2H2	TFF
CC011940_cc_00013466-RA	bZIP	TFF
T1_k25_TRINITY_DN65404_c0_g1_i1	ABI3VP1	TFF
KQB09-20620_k31_TRINITY_DN5278_c0_g1_i4	Orphans	Orphans
R570_BAC_Sh_225C07_p000110	Orphans	Orphans
MT11-610_k25_TRINITY_DN23483_c0_g1_i3	TRAF	OTR
LCP85-384_k31_TRINITY_DN16352_c0_g1_i10	GRAS	TFF
LCP85-384_k25_TRINITY_DN12973_c0_g1_i3	TAZ	TFF
GUC2_k25_TRINITY_DN56930_c0_g1_i1	C2H2	TFF
ROC20_k25_TRINITY_DN44092_c0_g2_i1	TRAF	OTR
Co06022_k25_TRINITY_DN28004_c0_g4_i8	FAR1	TFF
QN05-1743_k25_TRINITY_DN43119_c0_g1_i1	Orphans	Orphans
B2_k25_TRINITY_DN3123_c0_g1_i4	bZIP	TFF
US851008_k31_TRINITY_DN4598_c0_g1_i2	TRAF	OTR
F1_Bulk_1_k25_TRINITY_DN14671_c0_g1_i3	OFP	TFF
CC011940_cc_00052667-RA	GRAS	TFF
ROC22_k31_TRINITY_DN17357_c0_g1_i5	CCAAT	TFF
ROC20_k25_TRINITY_DN317_c0_g1_i2	MYB	TFF
RB72454_k31_TRINITY_DN21928_c1_g2_i1	GRAS	TFF
KQB07-23863_k25_TRINITY_DN2334_c0_g1_i12	Orphans	Orphans
KQ08-2850_k25_TRINITY_DN4556_c0_g1_i10	MYB-related	TFF
CP74-2005_k25_TRINITY_DN22743_c1_g1_i11	MYB-related	TFF
ROC22_k25_TRINITY_DN2543_c0_g1_i4	MADS	TFF
MT11-610_k25_TRINITY_DN12188_c0_g1_i10	WRKY	TFF
LCP85-384_k31_TRINITY_DN306611_c0_g1_i1	MYB-related	TFF
MT11-610_k25_TRINITY_DN11739_c0_g2_i3	ABI3VP1	TFF
GUC10_k31_TRINITY_DN975_c0_g1_i2	MYB-related	TFF
T1_k25_TRINITY_DN6973_c0_g1_i7	Orphans	Orphans
QA02-1009_k31_TRINITY_DN4050_c0_g1_i7	PHD	OTR
B1_k25_TRINITY_DN15285_c0_g1_i1	bZIP	TFF
LCP85-384_k25_TRINITY_DN134266_c0_g1_i4	NAC	TFF
GUC10_k31_TRINITY_DN12251_c0_g1_i2	bHLH	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0247924.1	FAR1	TFF
ROC22_k31_TRINITY_DN82134_c0_g1_i1	ABI3VP1	TFF
CP74-2005_k31_TRINITY_DN9118_c0_g2_i1	Orphans	Orphans
T1_k31_TRINITY_DN5581_c0_g1_i9	MYB	TFF
KQB07-23863_k31_TRINITY_DN2089_c0_g1_i5	PHD	OTR
F1_Bulk_1_k31_TRINITY_DN16842_c0_g1_i9	Jumonji	OTR
Q200_k25_TRINITY_DN30622_c0_g1_i1	NAC	TFF
ROC20_k31_TRINITY_DN51253_c2_g1_i3	GRAS	TFF
B1_k31_TRINITY_DN9984_c0_g1_i1	ARF	TFF
KQB07-24619_k25_TRINITY_DN6404_c0_g1_i4	bZIP	TFF
SP80-3280_Mattielo_SP803280_c101832_g2_i2	Orphans	Orphans
RB855156_k25_TRINITY_DN43544_c0_g1_i1	Jumonji	OTR
F1_Bulk_1_k25_TRINITY_DN23074_c0_g1_i6	GNAT	OTR
LCP85-384_k25_TRINITY_DN8208_c0_g1_i6	zf-C5HC2	TFF
CoV92102_k25_TRINITY_DN664_c0_g1_i6	zf-HD	TFF
ROC22_k31_TRINITY_DN2989_c0_g1_i14	NAC	TFF
CoV92102_k25_TRINITY_DN75603_c0_g1_i1	NAC	TFF
KQB09-20432_k25_TRINITY_DN6932_c0_g1_i4	CCAAT	TFF
LCP85-384_k25_TRINITY_DN29439_c1_g1_i4	C2H2	TFF
R570_BAC_Sh_236B06_p000070	PHD	OTR
GN18_k31_TRINITY_DN27579_c0_g1_i4	C2H2	TFF
QN05-1509_k31_TRINITY_DN29081_c0_g1_i3	zf-BED	TFF
MS6847_k31_TRINITY_DN9633_c2_g1_i1	NAC	TFF
MS6847_k31_TRINITY_DN11490_c0_g2_i3	C2H2	TFF
QN05-803_k31_TRINITY_DN67184_c0_g1_i1	MYB-related	TFF
KQB09-20620_k25_TRINITY_DN1575_c0_g1_i2	MYB-related	TFF
F1_Bulk_2_k25_TRINITY_DN16446_c0_g1_i8	FHA	TFF
ROC22_k25_TRINITY_DN173426_c0_g1_i2	Orphans	Orphans
T1_k25_TRINITY_DN16942_c0_g1_i1	Orphans	Orphans
FN95-1702_k31_TRINITY_DN1272_c0_g1_i3	Orphans	Orphans
T2_k31_TRINITY_DN2731_c0_g1_i9	Jumonji	OTR
SP80-3280_IQUSP_evm.model.uti_cns_0169193.1	MYB	TFF
SP80-3280_Mattielo_SP803280_c116009_g3_i2	bHLH	TFF
MT11-610_k25_TRINITY_DN151316_c0_g1_i2	mTERF	OTR
GUC2_k31_TRINITY_DN4763_c0_g1_i3	TIG	TFF
GUC10_k25_TRINITY_DN70300_c0_g1_i1	FAR1	TFF
Q241_k31_TRINITY_DN14159_c0_g3_i2	GRAS	TFF
MT11-610_k25_TRINITY_DN8242_c0_g1_i6	mTERF	OTR
QN05-803_k31_TRINITY_DN43548_c0_g1_i1	mTERF	OTR
F1_Bulk_1_k31_TRINITY_DN4205_c0_g2_i3	C2H2	TFF
GXU-34176_k31_TRINITY_DN2006_c0_g1_i3	WRKY	TFF
QBYN04-26041_k31_TRINITY_DN35416_c0_g1_i3	GNAT	OTR
Co06022_k25_TRINITY_DN39874_c0_g1_i1	SET	OTR
CC011940_cc_00001269-RA	Orphans	Orphans
ROC22_k25_TRINITY_DN4441_c0_g1_i1	C3H	TFF
QA96-1749_k31_TRINITY_DN2439_c0_g1_i1	Yl1	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0285965.1	GRAS	TFF
R570_ASM_Sh04_p011970	C3H	TFF
CC011940_Sobic.004G065400.1.mrna1	GNAT	OTR
F1_Bulk_2_k25_TRINITY_DN2974_c0_g1_i12	Orphans	Orphans
QN05-1509_k25_TRINITY_DN823_c0_g1_i5	RWP-RK	TFF
KQB07-23990_k25_TRINITY_DN15018_c0_g1_i1	C2H2	TFF
SP80-3280_Mattielo_SP803280_c114412_g1_i4	TUB	TFF
Co06022_k25_TRINITY_DN32752_c0_g1_i1	MYB-related	TFF
LCP85-384_k31_TRINITY_DN3640_c0_g3_i1	Orphans	Orphans
ROC20_k31_TRINITY_DN12015_c0_g1_i3	NAC	TFF
GUC2_k31_TRINITY_DN4167_c0_g1_i3	Tify	TFF
F1_Bulk_2_k25_TRINITY_DN1413_c0_g1_i3	C2H2	TFF
QN05-1743_k25_TRINITY_DN1832_c0_g1_i12	Orphans	Orphans
GUC10_k25_TRINITY_DN20743_c0_g1_i2	Jumonji	OTR
MT11-610_k25_TRINITY_DN209244_c0_g1_i4	PHD	OTR
ROC20_k31_TRINITY_DN1163_c0_g1_i1	MYB-related	TFF
B2_k31_TRINITY_DN3126_c0_g1_i17	CCAAT	TFF
CC011940_Sobic.002G339800.2.mrna1	ABI3VP1	TFF
CoV92102_k31_TRINITY_DN12215_c0_g1_i3	zf-BED	TFF
F1_Bulk_1_k25_TRINITY_DN18645_c0_g1_i2	ABI3VP1	TFF
ROC22_k31_TRINITY_DN12152_c0_g1_i6	NAC	TFF
Co8021_k31_TRINITY_DN2777_c0_g1_i7	C2C2-GATA	TFF
MT11-610_k31_TRINITY_DN6276_c0_g2_i1	NAC	TFF
CP74-2005_k31_TRINITY_DN6540_c0_g1_i4	Orphans	Orphans
CC011940_cc_00025381-RA	Orphans	Orphans
MT11-610_k31_TRINITY_DN16736_c0_g2_i12	SET	OTR
FN95-1702_k31_TRINITY_DN5336_c0_g2_i1	PHD	OTR
GN18_k25_TRINITY_DN27317_c0_g2_i6	CCAAT	TFF
ROC22_k25_TRINITY_DN3362_c0_g1_i3	bZIP	TFF
GN18_k25_TRINITY_DN7165_c0_g1_i7	zf-fF-X1	TFF
ROC22_k25_TRINITY_DN583_c0_g1_i5	Tify	TFF
F1_Bulk_2_k31_TRINITY_DN36941_c0_g4_i1	GRAS	TFF
CoV92102_k25_TRINITY_DN6367_c0_g1_i2	Tify	TFF
F1_Bulk_2_k31_TRINITY_DN5870_c0_g1_i15	BSD	TFF
CoV92102_k25_TRINITY_DN61126_c0_g2_i1	PAS	TFF
QN05-1509_k31_TRINITY_DN20536_c0_g1_i9	Orphans	Orphans
Co8021_k31_TRINITY_DN8972_c0_g1_i1	zf-HD	TFF
QA96-1749_k25_TRINITY_DN2713_c0_g1_i18	SET	OTR
SP80-3280_IQUSP_evm.model.uti_cns_0141027.1	FAR1	TFF
MT11-610_k31_TRINITY_DN10127_c0_g1_i1	TCP	TFF
US851008_k25_TRINITY_DN14286_c0_g1_i6	bZIP	TFF
F1_Bulk_1_k25_TRINITY_DN109432_c0_g1_i1	ABI3VP1	TFF
F1_Bulk_1_k25_TRINITY_DN11669_c0_g1_i10	TRAF	OTR
SP80-3280_CTBE_evm.model.SCSP803280_000032514.1	BSD	TFF
QBYN04-26041_k31_TRINITY_DN11843_c0_g1_i11	Orphans	Orphans
GXU-34176_k31_TRINITY_DN7275_c0_g1_i1	WRKY	TFF
T1_k25_TRINITY_DN3037_c0_g1_i3	MADS	TFF
CoV92102_k25_TRINITY_DN10195_c0_g1_i2	bZIP	TFF
MT11-610_k31_TRINITY_DN2789_c0_g2_i6	bHLH	TFF
LCP85-384_k25_TRINITY_DN35193_c0_g3_i3	MYB-related	TFF
GN18_k25_TRINITY_DN13778_c0_g1_i2	AUX/IAA	OTR
SP80-3280_IQUSP_evm.model.uti_cns_0326281.1	NAC	TFF
QBYN04-26041_k31_TRINITY_DN1696_c0_g1_i9	MYB-related	TFF
GXU-34176_k25_TRINITY_DN29383_c0_g1_i1	Orphans	Orphans
LCP85-384_k31_TRINITY_DN109140_c0_g1_i5	Orphans	Orphans
US851008_k25_TRINITY_DN28429_c0_g2_i1	NAC	TFF
GT96-167_k25_TRINITY_DN111691_c0_g1_i1	FAR1	TFF
B2_k25_TRINITY_DN2038_c0_g1_i2	MYB	TFF
CC011940_cc_00003984-RA	MYB-related	TFF
CoV92102_k31_TRINITY_DN46577_c0_g1_i7	GRAS	TFF
LCP85-384_k31_TRINITY_DN28063_c0_g1_i5	BBR/BPC	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0305003.1	AUX/IAA	OTR
QS99-2014_k31_TRINITY_DN2137_c0_g1_i2	NAC	TFF
QBYN04-26041_k31_TRINITY_DN2375_c1_g1_i2	HB	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0181251.2	C3H	TFF
QBYN04-26041_k31_TRINITY_DN1441_c0_g1_i2	Orphans	Orphans
CoV92102_k31_TRINITY_DN6014_c0_g1_i9	PHD	OTR
GT96-167_k31_TRINITY_DN1658_c0_g2_i4	C2C2-Dof	TFF
QC02-402_k25_TRINITY_DN7795_c0_g1_i15	ARR-B	TFF
MT11-610_k31_TRINITY_DN18381_c0_g1_i5	FAR1	TFF
ROC22_k31_TRINITY_DN27113_c0_g1_i14	Orphans	Orphans
GN18_k25_TRINITY_DN6385_c0_g1_i1	Orphans	Orphans
FN95-1702_k25_TRINITY_DN199_c0_g1_i4	Orphans	Orphans
Q241_k31_TRINITY_DN5405_c0_g1_i2	zf-BED	TFF
R570_BAC_Sh_035J13_p000010	SET	OTR
SP80-3280_IQUSP_evm.model.uti_cns_0037355.1	TRAF	OTR
SP80-3280_IQUSP_evm.model.uti_cns_0172478.1	HMG	OTR
Q241_k31_TRINITY_DN27407_c0_g1_i10	NAC	TFF
CC011940_cc_00053306-RA	Orphans	Orphans
QA96-1749_k31_TRINITY_DN45519_c0_g2_i1	ABI3VP1	TFF
FN95-1702_k25_TRINITY_DN19109_c0_g2_i2	NAC	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0225191.2	MYB-related	TFF
ROC20_k31_TRINITY_DN44872_c0_g1_i2	Tify	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0004544.1	Orphans	Orphans
Q200_k31_TRINITY_DN16309_c0_g1_i1	GRAS	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0186952.2	zf-fF-X1	TFF
ROC26_k31_TRINITY_DN7942_c0_g1_i1	MYB-related	TFF
F1_Bulk_2_k25_TRINITY_DN1661_c0_g1_i2	AUX/IAA	OTR
QN05-1460_k25_TRINITY_DN3789_c0_g1_i5	Orphans	Orphans
SP80-3280_Mattielo_SP803280_c97563_g1_i3	MYB-related	TFF
ROC22_k31_TRINITY_DN24173_c0_g1_i6	FAR1	TFF
LCP85-384_k25_TRINITY_DN22880_c0_g1_i27	MED26	OTR
Co8021_k31_TRINITY_DN6714_c1_g1_i1	Jumonji	OTR
SP80-3280_CTBE_evm.model.SCSP803280_000043421.2	Orphans	Orphans
SP80-3280_IQUSP_evm.model.uti_cns_0206524.2	SBP	TFF
MT11-610_k25_TRINITY_DN91481_c0_g2_i1	NAC	TFF
QN05-1743_k25_TRINITY_DN3725_c0_g1_i1	zf-BED	TFF
ROC20_k25_TRINITY_DN943_c1_g1_i2	Orphans	Orphans
ROC20_k31_TRINITY_DN874_c0_g1_i23	NAC	TFF
ROC20_k31_TRINITY_DN32005_c0_g3_i1	zf-BED	TFF
ROC22_k25_TRINITY_DN74508_c0_g2_i2	Orphans	Orphans
F1_Bulk_1_k31_TRINITY_DN63706_c0_g1_i1	Orphans	Orphans
GT96-167_k25_TRINITY_DN7643_c0_g1_i2	MYB-related	TFF
GT96-167_k31_TRINITY_DN147918_c0_g1_i1	Orphans	Orphans
SP80-3280_CTBE_evm.model.SCSP803280_000051038.1	Orphans	Orphans
MT11-610_k25_TRINITY_DN22595_c0_g3_i1	MYB-related	TFF
ROC22_k31_TRINITY_DN77986_c0_g1_i1	zf-BED	TFF
KQB07-23863_k25_TRINITY_DN7793_c0_g3_i6	MADS	TFF
KQB08-32953_k25_TRINITY_DN7767_c0_g1_i1	Orphans	Orphans
MT11-610_k31_TRINITY_DN17390_c0_g1_i10	mTERF	OTR
F1_Bulk_2_k31_TRINITY_DN13879_c0_g1_i7	AP2-EREBP	TFF
Co8021_k25_TRINITY_DN7887_c0_g1_i1	Orphans	Orphans
ROC26_k31_TRINITY_DN9412_c0_g1_i10	PHD	OTR
SP80-3280_Mattielo_SP803280_c129106_g1_i1	Orphans	Orphans
SP80-3280_IQUSP_evm.model.uti_cns_0254109.1	Rcd1-like	OTR
ROC20_k25_TRINITY_DN3090_c0_g1_i10	Orphans	Orphans
QN05-1743_k25_TRINITY_DN7592_c0_g1_i5	SET	OTR
CC011940_cc_00024275-RA	TRAF	OTR
ROC20_k25_TRINITY_DN27836_c0_g1_i13	PHD	OTR
R570_ASM_Sh08_p002360	WRKY	TFF
CC011940_cc_00028849-RA	WRKY	TFF
F1_Bulk_2_k25_TRINITY_DN23987_c0_g2_i3	TRAF	OTR
ROC20_k25_TRINITY_DN86309_c1_g1_i1	zf-BED	TFF
ROC22_k31_TRINITY_DN25115_c0_g1_i3	C2H2	TFF
ROC20_k31_TRINITY_DN12519_c0_g1_i2	AP2-EREBP	TFF
KQ08-2850_k25_TRINITY_DN20032_c0_g1_i1	ABI3VP1	TFF
ROC22_k25_TRINITY_DN200954_c1_g1_i1	GRAS	TFF
KQB08-32953_k31_TRINITY_DN3676_c0_g1_i5	MYB-related	TFF
QN05-1509_k31_TRINITY_DN37834_c1_g1_i8	FAR1	TFF
RB72454_k31_TRINITY_DN12010_c0_g2_i2	TRAF	OTR
SP80-3280_IQUSP_evm.model.unitig_408961.1	RB	OTR
CC011940_cc_00008351-RA	MADS	TFF
SP80-3280_IQUSP_evm.model.uti_cns_0256354.2	CCAAT	TFF
QBYN04-26041_k25_TRINITY_DN923_c0_g1_i21	Not1	TFF
MS6847_k25_TRINITY_DN6671_c0_g1_i4	MYB-related	TFF
GUC2_k25_TRINITY_DN3122_c0_g1_i4	Orphans	Orphans
SP80-3280_CTBE_evm.model.SCSP803280_000064172.2	PLATZ	TFF
KQB08-32953_k25_TRINITY_DN16761_c0_g1_i2	MYB-related	TFF
GN18_k25_TRINITY_DN10694_c0_g2_i3	C3H	TFF
GXU-34140_k25_TRINITY_DN2612_c0_g2_i1	CPP	TFF
LCP85-384_k31_TRINITY_DN1858_c0_g1_i15	Orphans	Orphans
CP74-2005_k31_TRINITY_DN106631_c0_g1_i1	bHLH	TFF
KQB07-24619_k31_TRINITY_DN1882_c0_g1_i10	Orphans	Orphans
GUC10_k25_TRINITY_DN5126_c0_g1_i4	C2H2	TFF
QN05-1460_k25_TRINITY_DN396_c0_g1_i9	NAC	TFF
MT11-610_k31_TRINITY_DN27123_c0_g2_i4	HMG	OTR
F1_Bulk_2_k31_TRINITY_DN42609_c0_g2_i3	GRAS	TFF
GXU-34176_k25_TRINITY_DN2049_c0_g1_i11	GRAS	TFF
CoV92102_k31_TRINITY_DN7359_c0_g1_i11	AP2-EREBP	TFF
